country,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL
2007,-18137000.0,-18137000.0,-2945000.0,-2945000.0,387663000.0,387663000.0,533656000.0,533656000.0,29715000.0,29715000.0,40239000.0,40239000.0,110422000.0,110422000.0,134488000.0,134488000.0,69222000.0,69222000.0,89320000.0,89320000.0,20611000.0,20611000.0,35747000.0,35747000.0,71392000.0,71392000.0,99343000.0,99343000.0,226915000.0,226915000.0,320982341.5,320982341.5,15925000.0,15925000.0,16761000.0,16761000.0,14894000.0,14894000.0,18702000.0,18702000.0,39056000.0,39056000.0,54225000.0,54225000.0,23068000.0,23068000.0,41246000.0,41246000.0,52624000.0,52624000.0,77514000.0,77514000.0,9956000.0,9956000.0,14135000.0,14135000.0,428506000.0,428506000.0,586457000.0,586457000.0,428506.0,424094.3,428506000.0,428506000.0,73.066908571,6.738194691,6.738194691,10228.2,10970.1,586457000.0,586457000.0,72.879685644,586457.0,454856.3,40843000.0,40843000.0,52813000.0,52813000.0,8964.1,7690.7,16654.8,346140000.0,346140000.0,472591000.0,472591000.0,16532000.0,16532000.0,28754000.0,28754000.0,127820000.0,127820000.0,216313000.0,216313000.0,396275777.8,390521154.6,287306.0,284348.0,287306000.0,287306000.0,72.687667136,6.552851709,6.552851709,395261000.0,395261000.0,71.733516269,395261.0,306564.6,287306000.0,287306000.0,395261000.0,395261000.0,58834.0,58228.3,58834000.0,58834000.0,75.986413008,4.568904975,4.568904975,77427000.0,77427000.0,64.962076719,77427.0,60052.4,446643000.0,446643000.0,588889000.0,588889000.0,517060000.0,517060000.0,692143000.0,692143000.0,100503000.0,100503000.0,117424000.0,117424000.0,103173.0,102110.8,103173000.0,103173000.0,84.310264519,19.891251102,19.891251102,122373000.0,122373000.0,65.059145644,122373.0,94912.6,103173000.0,103173000.0,122373000.0,122373000.0,38252000.0,38252000.0,46373000.0,46373000.0,38139000.0,38139000.0,2775000.0,2775000.0,4752000.0,4752000.0,70417.0,69692.0,70417000.0,70417000.0,68.688790043,6.219887476,6.219887476,102516000.0,102516000.0,81.403252446,102516.0,79511.5,88554.0,87642.3,88554000.0,88554000.0,83.96848124,13.85802969,13.85802969,105461000.0,105461000.0,57.707797538,105461.0,81795.6,41463.3,41463.3,1010.40268,0.0,0.0,-12000.0,-12000.0,-2670.0,-2642.5,0.0,0.0,-613000.0,-613000.0,-5659.0,-4389.1
2008,-14051000.0,-14051000.0,-14052000.0,-14052000.0,432854000.0,432854000.0,550163000.0,550163000.0,31869000.0,31869000.0,39915000.0,39915000.0,127834000.0,127834000.0,137904000.0,137904000.0,73264000.0,73264000.0,89639000.0,89639000.0,25288000.0,25288000.0,39289000.0,39289000.0,75636000.0,75636000.0,102346000.0,102346000.0,247863000.0,247863000.0,331426104.2,331426104.2,17124000.0,17124000.0,17120000.0,17120000.0,17984000.0,17984000.0,20598000.0,20598000.0,42236000.0,42236000.0,55731000.0,55731000.0,26411000.0,26411000.0,42800000.0,42800000.0,57489000.0,57489000.0,79167000.0,79167000.0,10983000.0,10983000.0,14558000.0,14558000.0,476554000.0,476554000.0,605713000.0,605713000.0,476554.0,446420.2,476554000.0,476554000.0,78.676534927,3.283446186,3.283446186,10651.5,11209.1,605713000.0,605713000.0,75.272650902,605713.0,469791.3,43700000.0,43700000.0,55501000.0,55501000.0,8367.5,8610.2,16977.7,377562000.0,377562000.0,492507000.0,492507000.0,17254000.0,17254000.0,29543000.0,29543000.0,132506000.0,132506000.0,225999000.0,225999000.0,412419407.3,406038632.9,314924.0,295010.5,314924000.0,314924000.0,76.525906018,4.115002492,4.115002492,411526000.0,411526000.0,74.685352251,411526.0,319179.7,314924000.0,314924000.0,411526000.0,411526000.0,62638.0,58677.2,62638000.0,62638000.0,77.269811507,4.697327806,4.697327806,81064000.0,81064000.0,68.013558412,81064.0,62873.3,490605000.0,490605000.0,620158000.0,620158000.0,576907000.0,576907000.0,725809000.0,725809000.0,113043000.0,113043000.0,128090000.0,128090000.0,104431.0,97827.5,104431000.0,104431000.0,87.720285594,-2.715468281,-2.715468281,119050000.0,119050000.0,63.29248518,119050.0,92335.2,104431000.0,104431000.0,119050000.0,119050000.0,29511000.0,29511000.0,42191000.0,42191000.0,41544000.0,41544000.0,2824000.0,2824000.0,5073000.0,5073000.0,86302.0,80844.9,86302000.0,86302000.0,82.50353715,2.036755238,2.036755238,104604000.0,104604000.0,83.061237454,104604.0,81130.9,100353.0,94007.4,100353000.0,100353000.0,84.574737055,12.511734196,12.511734196,118656000.0,118656000.0,64.928043776,118656.0,92029.6,41911.5,41911.5,1067.50101,0.0,0.0,49000.0,49000.0,8612.0,8067.4,0.0,0.0,-832000.0,-832000.0,8125.0,6301.8
2009,-11572000.0,-11572000.0,-9237000.0,-9237000.0,458523000.0,458523000.0,557953000.0,557953000.0,33554000.0,33554000.0,39822000.0,39822000.0,127708000.0,127708000.0,140191000.0,140191000.0,74133000.0,74133000.0,86354000.0,86354000.0,29019000.0,29019000.0,40316000.0,40316000.0,79703000.0,79703000.0,102185000.0,102185000.0,268242000.0,268242000.0,336001381.1,336001381.1,17580000.0,17580000.0,15669000.0,15669000.0,19552000.0,19552000.0,21315000.0,21315000.0,45858000.0,45858000.0,57866000.0,57866000.0,29840000.0,29840000.0,43998000.0,43998000.0,63821000.0,63821000.0,81581000.0,81581000.0,11888000.0,11888000.0,14897000.0,14897000.0,501574000.0,501574000.0,612616000.0,612616000.0,501574.0,454401.7,501574000.0,501574000.0,81.874126696,1.139648645,1.139648645,10720.9,11210.3,612616000.0,612616000.0,76.130494649,612616.0,475145.2,43051000.0,43051000.0,54615000.0,54615000.0,8435.8,9452.8,17888.7,402862000.0,402862000.0,503416000.0,503416000.0,16780000.0,16780000.0,28886000.0,28886000.0,135838000.0,135838000.0,231207000.0,231207000.0,416300387.4,410268331.5,333624.0,302247.2,333624000.0,333624000.0,79.708330546,1.708276026,1.708276026,418556000.0,418556000.0,75.961184219,418556.0,324632.2,333624000.0,333624000.0,418556000.0,418556000.0,69238.0,62726.3,69238000.0,69238000.0,81.528407418,4.762903385,4.762903385,84925000.0,84925000.0,71.252978488,84925.0,65867.9,513146000.0,513146000.0,621733000.0,621733000.0,595527000.0,595527000.0,721724000.0,721724000.0,110284000.0,110284000.0,120026000.0,120026000.0,113590.0,102907.0,113590000.0,113590000.0,91.344066134,4.455270895,4.455270895,124354000.0,124354000.0,66.112336851,124354.0,96449.0,113590000.0,113590000.0,124354000.0,124354000.0,34059000.0,34059000.0,49229000.0,49229000.0,37623000.0,37623000.0,3042000.0,3042000.0,5438000.0,5438000.0,82381.0,74633.2,82381000.0,82381000.0,83.080538131,-5.206301862,-5.206301862,99158000.0,99158000.0,78.736818702,99158.0,76907.0,93953.0,85116.9,93953000.0,93953000.0,86.676507219,-8.647687433,-8.647687433,108395000.0,108395000.0,59.313269494,108395.0,84071.2,42384.6,42384.6,1103.81185,0.0,0.0,48000.0,48000.0,-3306.0,-2995.1,0.0,0.0,-1589000.0,-1589000.0,-5982.0,-4639.6
2010,-8612000.0,-8612000.0,-18931000.0,-18931000.0,495613000.0,495613000.0,582133000.0,582133000.0,34411000.0,34411000.0,39943000.0,39943000.0,140903000.0,140903000.0,146865000.0,146865000.0,75989000.0,75989000.0,87980000.0,87980000.0,29776000.0,29776000.0,40048000.0,40048000.0,84926000.0,84926000.0,107647000.0,107647000.0,290523000.0,290523000.0,353388843.2,353388843.2,18572000.0,18572000.0,18256000.0,18256000.0,21396000.0,21396000.0,22312000.0,22312000.0,49355000.0,49355000.0,59932000.0,59932000.0,33567000.0,33567000.0,45354000.0,45354000.0,69620000.0,69620000.0,85362000.0,85362000.0,13087000.0,13087000.0,15259000.0,15259000.0,544060000.0,544060000.0,640151000.0,640151000.0,544060.0,480532.0,544060000.0,544060000.0,84.989322832,4.494658971,4.494658971,11206.2,11578.6,640151000.0,640151000.0,79.552300756,640151.0,496501.4,48447000.0,48447000.0,58006000.0,58006000.0,8581.2,9993.6,18574.8,433584000.0,433584000.0,529002000.0,529002000.0,19910000.0,19910000.0,32170000.0,32170000.0,139614000.0,139614000.0,240629000.0,240629000.0,437723367.8,430256077.1,358720.0,316833.5,358720000.0,358720000.0,81.582155268,5.052609448,5.052609448,439704000.0,439704000.0,79.799206189,439704.0,341034.6,358720000.0,358720000.0,439704000.0,439704000.0,74864.0,66122.4,74864000.0,74864000.0,83.775164218,5.22578746,5.22578746,89363000.0,89363000.0,74.976507702,89363.0,69310.0,552672000.0,552672000.0,659317000.0,659317000.0,641576000.0,641576000.0,761376000.0,761376000.0,119088000.0,119088000.0,131503000.0,131503000.0,119927.0,105923.5,119927000.0,119927000.0,90.042721246,7.104717178,7.104717178,133189000.0,133189000.0,70.809431404,133189.0,103301.4,119927000.0,119927000.0,133189000.0,133189000.0,32748000.0,32748000.0,51734000.0,51734000.0,43492000.0,43492000.0,3127000.0,3127000.0,5410000.0,5410000.0,88904.0,78523.0,88904000.0,88904000.0,87.847198206,2.062365114,2.062365114,101203000.0,101203000.0,80.360659383,101203.0,78493.1,97516.0,86129.4,97516000.0,97516000.0,81.172690496,10.829835325,10.829835325,120134000.0,120134000.0,65.736798906,120134.0,93176.0,42880.8,42880.8,1132.20339,0.0,0.0,12000.0,12000.0,-839.0,-741.0,0.0,0.0,-1423000.0,-1423000.0,-3174.0,-2461.8
2011,-5679000.0,-5679000.0,-30828000.0,-30828000.0,562283000.0,562283000.0,620652000.0,620652000.0,37709000.0,37709000.0,40706000.0,40706000.0,171686000.0,171686000.0,158948000.0,158948000.0,81820000.0,81820000.0,92896000.0,92896000.0,34462000.0,34462000.0,42536000.0,42536000.0,93024000.0,93024000.0,115063000.0,115063000.0,318426000.0,318426000.0,376127123.3,376127123.3,19612000.0,19612000.0,20153000.0,20153000.0,24357000.0,24357000.0,24754000.0,24754000.0,52966000.0,52966000.0,61628000.0,61628000.0,38275000.0,38275000.0,48568000.0,48568000.0,75682000.0,75682000.0,90265000.0,90265000.0,14510000.0,14510000.0,16188000.0,16188000.0,619023000.0,619023000.0,684628000.0,684628000.0,619023.0,524596.5,619023000.0,619023000.0,90.417423769,6.947891982,6.947891982,12108.2,12256.0,684628000.0,684628000.0,85.079508682,684628.0,530997.8,56740000.0,56740000.0,64001000.0,64001000.0,8827.0,10382.7,19209.7,482354000.0,482354000.0,558993000.0,558993000.0,22621000.0,22621000.0,36964000.0,36964000.0,143807000.0,143807000.0,252125000.0,252125000.0,466566208.7,458193851.7,399719.0,338745.4,399719000.0,399719000.0,86.166577925,5.500745956,5.500745956,463891000.0,463891000.0,84.188757797,463891.0,359794.1,399719000.0,399719000.0,463891000.0,463891000.0,82635.0,70029.8,82635000.0,82635000.0,86.846170823,6.476953549,6.476953549,95151000.0,95151000.0,79.832701279,95151.0,73799.2,624702000.0,624702000.0,714946000.0,714946000.0,744028000.0,744028000.0,829646000.0,829646000.0,142348000.0,142348000.0,155852000.0,155852000.0,135664.0,114969.7,135664000.0,135664000.0,90.77308068,12.211969457,12.211969457,149454000.0,149454000.0,79.45665754,149454.0,115916.6,135664000.0,135664000.0,149454000.0,149454000.0,33532000.0,33532000.0,51250000.0,51250000.0,56256000.0,56256000.0,3477000.0,3477000.0,6117000.0,6117000.0,119326.0,101123.9,119326000.0,119326000.0,105.033096261,12.257541772,12.257541772,113608000.0,113608000.0,90.210900775,113608.0,88114.4,125005.0,105936.6,125005000.0,125005000.0,86.546982747,20.22907753,20.22907753,144436000.0,144436000.0,79.034746922,144436.0,112024.6,43325.6,43325.6,1179.99824,0.0,0.0,-25000.0,-25000.0,6684.0,5664.4,0.0,0.0,611000.0,611000.0,6960.0,5398.2
2012,-8083000.0,-8083000.0,-39287000.0,-39287000.0,606358000.0,606358000.0,644576000.0,644576000.0,37209000.0,37209000.0,41725000.0,41725000.0,182265000.0,182265000.0,163467000.0,163467000.0,87241000.0,87241000.0,93667000.0,93667000.0,40385000.0,40385000.0,45051000.0,45051000.0,98508000.0,98508000.0,119453000.0,119453000.0,346499000.0,346499000.0,392441702.3,392441702.3,20702000.0,20702000.0,20415000.0,20415000.0,27533000.0,27533000.0,26626000.0,26626000.0,56928000.0,56928000.0,63579000.0,63579000.0,43078000.0,43078000.0,50907000.0,50907000.0,84164000.0,84164000.0,95283000.0,95283000.0,15586000.0,15586000.0,16677000.0,16677000.0,666507000.0,666507000.0,711415000.0,711415000.0,666507.0,548251.4,666507000.0,666507000.0,93.687510103,3.912635767,3.912635767,12530.8,12611.3,711415000.0,711415000.0,88.408359969,711415.0,551773.8,60149000.0,60149000.0,66873000.0,66873000.0,9187.1,10579.8,19767.0,527261000.0,527261000.0,589694000.0,589694000.0,24523000.0,24523000.0,39355000.0,39355000.0,151150000.0,151150000.0,265631000.0,265631000.0,491266677.3,482034904.9,437446.0,359831.7,437446000.0,437446000.0,89.269957104,5.633866576,5.633866576,490026000.0,490026000.0,88.931840084,490026.0,380064.4,437446000.0,437446000.0,490026000.0,490026000.0,89815.0,73879.5,89815000.0,89815000.0,90.062672349,4.807096089,4.807096089,99725000.0,99725000.0,83.67033594,99725.0,77346.8,674590000.0,674590000.0,749968000.0,749968000.0,799968000.0,799968000.0,869721000.0,869721000.0,147329000.0,147329000.0,160351000.0,160351000.0,140801.0,115819.2,140801000.0,140801000.0,91.170509658,3.334136256,3.334136256,154437000.0,154437000.0,82.105850767,154437.0,119781.4,140801000.0,140801000.0,154437000.0,154437000.0,33281000.0,33281000.0,53523000.0,53523000.0,58511000.0,58511000.0,3279000.0,3279000.0,6607000.0,6607000.0,125378.0,103132.7,125378000.0,125378000.0,105.634847081,4.47327653,4.47327653,118690000.0,118690000.0,94.246283827,118690.0,92056.0,133461.0,109781.6,133461000.0,133461000.0,84.48128525,9.375086544,9.375086544,157977000.0,157977000.0,86.444322845,157977.0,122527.0,43752.3,43752.3,1215.69602,0.0,0.0,-34000.0,-34000.0,6528.0,5369.8,0.0,0.0,657000.0,657000.0,6514.0,5052.3
2013,-12952000.0,-12952000.0,-47202000.0,-47202000.0,653334000.0,653334000.0,678826000.0,678826000.0,38509000.0,38509000.0,44835000.0,44835000.0,185528000.0,185528000.0,168878000.0,168878000.0,90421000.0,90421000.0,95081000.0,95081000.0,48320000.0,48320000.0,50131000.0,50131000.0,109807000.0,109807000.0,125149000.0,125149000.0,380977000.0,380977000.0,413801575.9,413801575.9,22092000.0,22092000.0,22218000.0,22218000.0,29619000.0,29619000.0,29160000.0,29160000.0,60922000.0,60922000.0,65625000.0,65625000.0,48022000.0,48022000.0,53593000.0,53593000.0,93615000.0,93615000.0,100531000.0,100531000.0,16900000.0,16900000.0,17718000.0,17718000.0,714093000.0,714093000.0,747939000.0,747939000.0,714093.0,585888.3,714093000.0,714093000.0,95.474764653,5.13399352,5.13399352,13266.0,13135.0,747939000.0,747939000.0,92.947239441,747939.0,580101.8,60759000.0,60759000.0,69095000.0,69095000.0,9483.2,10523.2,20006.4,568641000.0,568641000.0,621266000.0,621266000.0,23674000.0,23674000.0,40310000.0,40310000.0,158595000.0,158595000.0,280426000.0,280426000.0,510858327.4,501260936.5,467973.0,383955.5,467973000.0,467973000.0,91.276362934,4.626897348,4.626897348,512699000.0,512699000.0,93.046625034,512699.0,397649.6,467973000.0,467973000.0,512699000.0,512699000.0,100668.0,82594.6,100668000.0,100668000.0,92.699546945,8.895462522,8.895462522,108596000.0,108596000.0,91.113199315,108596.0,84227.1,727045000.0,727045000.0,794137000.0,794137000.0,856199000.0,856199000.0,919291000.0,919291000.0,158404000.0,158404000.0,172869000.0,172869000.0,152376.0,125019.2,152376000.0,152376000.0,90.952827204,8.479833201,8.479833201,167533000.0,167533000.0,89.06828996,167533.0,129938.7,152376000.0,152376000.0,167533000.0,167533000.0,35425000.0,35425000.0,60087000.0,60087000.0,61325000.0,61325000.0,3495000.0,3495000.0,7900000.0,7900000.0,129154.0,105966.3,129154000.0,129154000.0,103.954411185,4.676889376,4.676889376,124241000.0,124241000.0,98.654078262,124241.0,96361.4,142106.0,116593.0,142106000.0,142106000.0,82.888190244,8.524025649,8.524025649,171443000.0,171443000.0,93.812859097,171443.0,132971.3,44164.6,44164.6,1218.82103,0.0,0.0,18000.0,18000.0,6028.0,4945.8,0.0,0.0,1006000.0,1006000.0,6313.0,4896.4
2014,-32179000.0,-32179000.0,-60865000.0,-60865000.0,694752000.0,694752000.0,708731000.0,708731000.0,41555000.0,41555000.0,46140000.0,46140000.0,180824000.0,180824000.0,171037000.0,171037000.0,93603000.0,93603000.0,97829000.0,97829000.0,55568000.0,55568000.0,54602000.0,54602000.0,120677000.0,120677000.0,131063000.0,131063000.0,416805000.0,416805000.0,436587531.8,436587531.8,23336000.0,23336000.0,23654000.0,23654000.0,31839000.0,31839000.0,32139000.0,32139000.0,65194000.0,65194000.0,67664000.0,67664000.0,55216000.0,55216000.0,57500000.0,57500000.0,102459000.0,102459000.0,106408000.0,106408000.0,18084000.0,18084000.0,18210000.0,18210000.0,762903000.0,762903000.0,781589000.0,781589000.0,762903.0,618792.7,762903000.0,762903000.0,97.609229403,4.499030001,4.499030001,13777.2,13496.9,781589000.0,781589000.0,97.128963628,781589.0,606200.8,68151000.0,68151000.0,72899000.0,72899000.0,9880.6,10598.8,20479.4,611960000.0,611960000.0,648134000.0,648134000.0,26798000.0,26798000.0,42317000.0,42317000.0,162876000.0,162876000.0,292641000.0,292641000.0,534484457.9,524642000.0,503294.0,408223.2,503294000.0,503294000.0,94.164465166,4.24908182,4.24908182,534484000.0,534484000.0,97.000252263,534484.0,414546.0,503294000.0,503294000.0,534484000.0,534484000.0,108666.0,88139.3,108666000.0,108666000.0,95.594419128,4.676047,4.676047,113674000.0,113674000.0,95.373695338,113674.0,88165.6,795082000.0,795082000.0,841681000.0,841681000.0,921989000.0,921989000.0,965625000.0,965625000.0,183122000.0,183122000.0,193533000.0,193533000.0,172954.0,140283.5,172954000.0,172954000.0,94.532595091,9.206544382,9.206544382,182957000.0,182957000.0,97.268401606,182957.0,141901.5,172954000.0,172954000.0,182957000.0,182957000.0,39095000.0,39095000.0,65871000.0,65871000.0,66970000.0,66970000.0,3450000.0,3450000.0,8299000.0,8299000.0,126907.0,102934.6,126907000.0,126907000.0,102.441839815,-0.288954532,-0.288954532,123882000.0,123882000.0,98.369012832,123882.0,96082.9,159086.0,129035.1,159086000.0,159086000.0,86.110193941,7.760013532,7.760013532,184747000.0,184747000.0,101.092749658,184747.0,143289.9,44914.1,44914.1,1232.8894,0.0,0.0,-41000.0,-41000.0,10168.0,8247.3,0.0,0.0,787000.0,787000.0,11339.0,8794.5
2015,-56814000.0,-56814000.0,-56814000.0,-56814000.0,730543000.0,730543000.0,730543000.0,730543000.0,48124000.0,48124000.0,48124000.0,48124000.0,172015000.0,172015000.0,172015000.0,172015000.0,99789000.0,99789000.0,99789000.0,99789000.0,58042000.0,58042000.0,58042000.0,58042000.0,135429000.0,135429000.0,135429000.0,135429000.0,452362000.0,452362000.0,452362000.0,452362000.0,23961000.0,23961000.0,23961000.0,23961000.0,34696000.0,34696000.0,34696000.0,34696000.0,69825000.0,69825000.0,69825000.0,69825000.0,57392000.0,57392000.0,57392000.0,57392000.0,112077000.0,112077000.0,112077000.0,112077000.0,18982000.0,18982000.0,18982000.0,18982000.0,804692000.0,804692000.0,804692000.0,804692000.0,804692.0,624119.5,804692000.0,804692000.0,100.0,2.955901375,2.955901375,13762.8,13762.8,804692000.0,804692000.0,100.0,804692.0,624119.5,74149000.0,74149000.0,74149000.0,74149000.0,10128.1,10731.9,20860.0,670201000.0,670201000.0,670201000.0,670201000.0,28174000.0,28174000.0,43546000.0,43546000.0,168783000.0,168783000.0,302863000.0,302863000.0,551013000.0,543366000.0,551013.0,427365.9,551013000.0,551013000.0,100.0,3.092515398,3.092515398,551013000.0,551013000.0,100.0,551013.0,427365.9,551013000.0,551013000.0,551013000.0,551013000.0,119188.0,92442.3,119188000.0,119188000.0,100.0,4.850713444,4.850713444,119188000.0,119188000.0,100.0,119188.0,92442.3,861506000.0,861506000.0,861506000.0,861506000.0,987442000.0,987442000.0,987442000.0,987442000.0,191305000.0,191305000.0,191305000.0,191305000.0,188095.0,145886.6,188095000.0,188095000.0,100.0,2.808310149,2.808310149,188095000.0,188095000.0,100.0,188095.0,145886.6,188095000.0,188095000.0,188095000.0,188095000.0,42804000.0,42804000.0,72608000.0,72608000.0,60748000.0,60748000.0,3530000.0,3530000.0,8405000.0,8405000.0,125936.0,97676.0,125936000.0,125936000.0,100.0,1.658029415,1.658029415,125936000.0,125936000.0,100.0,125936.0,97676.0,182750.0,141741.0,182750000.0,182750000.0,100.0,-1.080937715,-1.080937715,182750000.0,182750000.0,100.0,182750.0,141741.0,45348.5,45348.5,1289.32367,0.0,0.0,0.0,0.0,3210.0,2489.7,0.0,0.0,0.0,0.0,3210.0,2489.7
2016,-58464000.0,-58464000.0,-50606000.0,-50606000.0,787719000.0,787719000.0,746534000.0,746534000.0,57065000.0,57065000.0,49441000.0,49441000.0,174849000.0,174849000.0,173856000.0,173856000.0,106226000.0,106226000.0,103006000.0,103006000.0,64325000.0,64325000.0,60125000.0,60125000.0,152684000.0,152684000.0,139066000.0,139066000.0,491480000.0,491480000.0,463112000.0,463112000.0,25122000.0,25122000.0,23804000.0,23804000.0,34324000.0,34324000.0,35726000.0,35726000.0,75645000.0,75645000.0,72289000.0,72289000.0,59643000.0,59643000.0,55995000.0,55995000.0,123511000.0,123511000.0,116198000.0,116198000.0,20551000.0,20551000.0,20034000.0,20034000.0,863782000.0,863782000.0,821489000.0,821489000.0,863782.0,665398.4,863782000.0,863782000.0,105.148334305,2.087382502,2.087382502,14514.2,13898.0,821489000.0,821489000.0,102.087382502,821489.0,637147.2,76063000.0,76063000.0,74955000.0,74955000.0,10173.5,10757.4,20930.9,722130000.0,722130000.0,681101000.0,681101000.0,26480000.0,26480000.0,44867000.0,44867000.0,169197000.0,169197000.0,312115000.0,312115000.0,559739000.0,552659000.0,596525.0,459521.9,596525000.0,596525000.0,106.571991589,1.583628698,1.583628698,559739000.0,559739000.0,101.583628698,559739.0,434133.8,596525000.0,596525000.0,559739000.0,559739000.0,125605.0,96757.5,125605000.0,125605000.0,103.496152008,1.824009128,1.824009128,121362000.0,121362000.0,101.824009128,121362.0,94128.4,922246000.0,922246000.0,872095000.0,872095000.0,1049370000.0,1049370000.0,997768000.0,997768000.0,200116000.0,200116000.0,190994000.0,190994000.0,191152.0,147250.4,191152000.0,191152000.0,104.649647704,-2.890028975,-2.890028975,182659000.0,182659000.0,97.109971025,182659.0,141670.4,191152000.0,191152000.0,182659000.0,182659000.0,42703000.0,42703000.0,72594000.0,72594000.0,55972000.0,55972000.0,3994000.0,3994000.0,7396000.0,7396000.0,127124.0,97927.6,127124000.0,127124000.0,101.154583721,-0.208836234,-0.208836234,125673000.0,125673000.0,99.791163766,125673.0,97472.0,185588.0,142964.3,185588000.0,185588000.0,105.280833225,-3.540902873,-3.540902873,176279000.0,176279000.0,96.459097127,176279.0,136722.1,45844.6,45844.6,1298.1426,0.0,0.0,0.0,0.0,8964.0,6905.3,0.0,0.0,0.0,0.0,8335.0,6464.6
2017,-45953000.0,-45953000.0,-49173000.0,-49173000.0,835906000.0,835906000.0,756875000.0,756875000.0,58815000.0,58815000.0,52198000.0,52198000.0,182349000.0,182349000.0,170384000.0,170384000.0,105022000.0,105022000.0,101135000.0,101135000.0,64474000.0,64474000.0,58907000.0,58907000.0,163052000.0,163052000.0,141652000.0,141652000.0,530268000.0,530268000.0,474915755.0,474915755.0,26821000.0,26821000.0,23758000.0,23758000.0,39060000.0,39060000.0,37651000.0,37651000.0,80976000.0,80976000.0,74495000.0,74495000.0,62898000.0,62898000.0,56810000.0,56810000.0,135235000.0,135235000.0,120222000.0,120222000.0,22226000.0,22226000.0,20456000.0,20456000.0,920471000.0,920471000.0,832656000.0,832656000.0,920471.0,693117.1,920471000.0,920471000.0,110.546372091,1.359360868,1.359360868,14930.9,13911.8,832656000.0,832656000.0,103.47511843,832656.0,645808.4,84565000.0,84565000.0,75773000.0,75773000.0,10220.6,10907.3,21127.9,767608000.0,767608000.0,696973000.0,696973000.0,25341000.0,25341000.0,45233000.0,45233000.0,174023000.0,174023000.0,320813000.0,320813000.0,571299000.0,565600000.0,630636.0,474870.6,630636000.0,630636000.0,110.398697559,2.053814367,2.053814367,571235000.0,571235000.0,103.669967859,571235.0,443050.1,630636000.0,630636000.0,571235000.0,571235000.0,136972.0,103140.3,136972000.0,136972000.0,108.895478721,3.642820652,3.642820652,125783000.0,125783000.0,105.533275162,125783.0,97557.3,966424000.0,966424000.0,881898000.0,881898000.0,1105832000.0,1105832000.0,1010731000.0,1010731000.0,198816000.0,198816000.0,184828000.0,184828000.0,199952.0,150564.4,199952000.0,199952000.0,107.474495555,1.854274906,1.854274906,186046000.0,186046000.0,98.910656849,186046.0,144297.4,199952000.0,199952000.0,186046000.0,186046000.0,41895000.0,41895000.0,75953000.0,75953000.0,56755000.0,56755000.0,4005000.0,4005000.0,7484000.0,7484000.0,139408.0,104974.6,139408000.0,139408000.0,108.150377806,2.569366531,2.569366531,128902000.0,128902000.0,102.355164528,128902.0,99976.4,185361.0,139577.3,185361000.0,185361000.0,104.091534466,1.018839453,1.018839453,178075000.0,178075000.0,97.441860465,178075.0,138115.0,46421.8,46421.8,1328.01663,0.0,0.0,8000.0,8000.0,-1136.0,-855.4,0.0,0.0,28000.0,28000.0,-1235.0,-957.9
