country,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316910000.1,1518349.6,,,,,4.463899016,4.463899016,,,,,,,312650813.5,3021673.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167656165.2,803258.6,,,,,2.9010495,2.9010495,,,,,177069694.2,1711323.6,,,,,,,,,,,,,,,,,,45487372.8,217934.8,,,,,3.382057782,3.382057782,,,,,52600016.0,508362.8,,,,,,,,,,,,,,94006082.8,450393.2,,,,,4.316290359,4.316290359,,,,,89183560.0,861931.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45808868.0,219475.2,,,,,15.32052671,15.32052671,,,,,26785717.5,258875.6,,,,,,,,,,,,,38180627.9,182927.5,,,,,10.537005846,10.537005846,,,,,26965490.1,260613.1,,,,,,,,,,,,,,,,,,,,208.72005,,,,,,,,,,-6022684.0,,,,,,,,
1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340368512.9,1661369.6,,,,,6.333356889,6.333356889,,,,,,,332452105.4,3213046.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177236721.0,865108.5,,,,,4.117638045,4.117638045,,,,,184360783.3,1781789.8,,,,,,,,,,,,,,,,,,47493297.4,231819.1,,,,,1.44540694,1.44540694,,,,,53360300.3,515710.7,,,,,,,,,,,,,,101714332.5,496476.9,,,,,8.260083712,8.260083712,,,,,96550196.7,933127.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47109630.2,229946.4,,,,,5.254015577,5.254015577,,,,,28193043.3,272477.0,,,,,,,,,,,,,36390673.1,177626.2,,,,,-2.691007235,-2.691007235,,,,,26239846.8,253600.0,,,,,,,,,,,,,,,,,,,,204.87224,,,,,,,,,,-3772371.4,,,,,,,,
1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356223275.1,1745634.9,,,,,2.831076641,2.831076641,,,,,,,341864079.3,3304010.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184580386.1,904516.9,,,,,3.717030273,3.717030273,,,,,191213529.5,1848019.4,,,,,,,,,,,,,,,,,,49687535.8,243488.6,,,,,3.40539108,3.40539108,,,,,55177427.2,533272.7,,,,,,,,,,,,,,106288835.5,520857.3,,,,,5.565302177,5.565302177,,,,,101923506.9,985059.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38827192.3,190268.6,,,,,-5.120070055,-5.120070055,,,,,26749539.7,258526.0,,,,,,,,,,,,,25661197.4,125750.0,,,,,3.756658974,3.756658974,,,,,27225588.4,263126.9,,,,,,,,,,,,,,,,,,,,204.06517,,,,,,,,,,-5974335.6,,,,,,,,
1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370459988.9,1863343.7,,,,,4.107427064,4.107427064,,,,,,,355905897.0,3439720.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193182114.2,971669.5,,,,,4.362803288,4.362803288,,,,,199555799.6,1928644.9,,,,,,,,,,,,,,,,,,51821270.9,260651.2,,,,,3.916561407,3.916561407,,,,,57338485.0,554158.7,,,,,,,,,,,,,,113986143.1,573328.7,,,,,7.949163584,7.949163584,,,,,110025573.2,1063363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36911246.0,185656.6,,,,,-0.102943473,-0.102943473,,,,,26722002.8,258259.9,,,,,,,,,,,,,26533027.5,133456.1,,,,,9.017824556,9.017824556,,,,,29680744.2,286855.2,,,,,,,,,,,,,,,,,,,,198.81463,,,,,,,,,,-8055219.4,,,,,,,,
1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398254775.5,2061236.4,,,,,7.146693707,7.146693707,,,,,,,381341401.3,3685546.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203977002.1,1055718.2,,,,,5.147155353,5.147155353,,,,,209827246.6,2027915.2,,,,,,,,,,,,,,,,,,54125734.2,280137.1,,,,,3.944227669,3.944227669,,,,,59600045.4,576015.9,,,,,,,,,,,,,,129443027.0,669954.8,,,,,13.314540104,13.314540104,,,,,124674972.2,1204944.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38186911.2,197643.0,,,,,6.695023062,6.695023062,,,,,28511047.1,275550.4,,,,,,,,,,,,,30232764.6,156474.9,,,,,18.661044707,18.661044707,,,,,35219481.1,340385.4,,,,,,,,,,,,,,,,,,,,193.21159,,,,,,,,,,-6052428.9,,,,,,,,
1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428985458.6,2260559.5,,,,,5.370152519,5.370152519,,,,,,,401820016.2,3883465.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218181889.4,1149720.0,,,,,4.831606119,4.831606119,,,,,219965272.7,2125896.1,,,,,,,,,,,,,,,,,,57620269.8,303632.8,,,,,2.907186618,2.907186618,,,,,61332729.9,592761.8,,,,,,,,,,,,,,144812599.2,763097.0,,,,,9.1885637,9.1885637,,,,,136130811.5,1315662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43127053.3,227260.1,,,,,9.474820072,9.474820072,,,,,31212417.5,301658.3,,,,,,,,,,,,,37321329.5,196666.5,,,,,17.994860572,17.994860572,,,,,41557177.7,401637.2,,,,,,,,,,,,,,,,,,,,189.76959,,,,,,,,,,-5264037.7,,,,,,,,
1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463146375.3,2468625.2,,,,,5.572398299,5.572398299,,,,,,,424211027.9,4099867.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235408013.3,1254752.7,,,,,5.193655082,5.193655082,,,,,231389510.3,2236307.8,,,,,,,,,,,,,,,,,,61785575.4,329324.5,,,,,3.311051055,3.311051055,,,,,63363487.9,612388.4,,,,,,,,,,,,,,160554317.9,855773.6,,,,,7.856868372,7.856868372,,,,,146826430.2,1419031.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46789795.8,249395.2,,,,,7.182666683,7.182666683,,,,,33454301.4,323325.4,,,,,,,,,,,,,43177132.0,230139.2,,,,,8.105750216,8.105750216,,,,,44925698.7,434192.9,,,,,,,,,,,,,,,,,,,,187.61308,,,,,,,,,,-5897003.1,,,,,,,,
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491012603.2,2629291.9,,,,,3.324340775,3.324340775,,,,,,,438313248.1,4236161.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247238799.6,1323923.2,,,,,2.186620279,2.186620279,,,,,236449120.2,2285207.4,,,,,,,,,,,,,,,,,,66024259.5,353549.1,,,,,4.058732947,4.058732947,,,,,65935242.7,637243.7,,,,,,,,,,,,,,168200298.8,900685.0,,,,,2.537369163,2.537369163,,,,,150551958.7,1455038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47610857.3,254948.3,,,,,5.237030183,5.237030183,,,,,35206313.2,340258.1,,,,,,,,,,,,,40516486.3,216959.1,,,,,-1.112472726,-1.112472726,,,,,44425912.5,429362.7,,,,,,,,,,,,,,,,,,,,186.74709,,,,,,,,,,-5403474.2,,,,,,,,
1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502896039.2,2708860.2,,,,,0.819008225,0.819008225,,,,,,,441903069.7,4270856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256743829.4,1382956.1,,,,,2.105958341,2.105958341,,,,,241428640.2,2333332.9,,,,,,,,,,,,,,,,,,69662307.2,375237.5,,,,,2.673968825,2.673968825,,,,,67698330.5,654283.4,,,,,,,,,,,,,,165654045.0,892299.0,,,,,-2.229319924,-2.229319924,,,,,147195673.9,1422600.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48243588.9,259865.1,,,,,4.379816004,4.379816004,,,,,36748285.0,355160.8,,,,,,,,,,,,,38206519.8,205800.2,,,,,-1.087508463,-1.087508463,,,,,43942777.0,424693.3,,,,,,,,,,,,,,,,,,,,185.64858,,,,,,,,,,-7225083.0,,,,,,,,
1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505959756.3,2775298.4,,,,,0.171062756,0.171062756,,,,,,,442659001.2,4278161.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262039669.5,1437344.1,,,,,1.006439352,1.006439352,,,,,243858473.0,2356816.5,,,,,,,,,,,,,,,,,,72593366.8,398190.3,,,,,3.195619414,3.195619414,,,,,69861711.5,675191.8,,,,,,,,,,,,,,160232370.0,878909.1,,,,,-2.688222703,-2.688222703,,,,,143238726.4,1384357.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000252.9,246836.1,,,,,0.363558376,0.363558376,,,,,36881886.4,356452.0,,,,,,,,,,,,,34532985.2,189420.9,,,,,-1.284644767,-1.284644767,,,,,43378268.4,419237.5,,,,,,,,,,,,,,,,,,,,182.30824,,,,,,,,,,-7803527.8,,,,,,,,
1994,9550800.0,9550800.0,9550800.0,-8619800.0,-8619800.0,-8619800.0,507736800.0,507736800.0,507736800.0,448524700.0,448524700.0,448524700.0,9667200.0,9667200.0,9667200.0,7635900.0,7635900.0,7635900.0,136196700.0,136196700.0,136196700.0,98705824.4,99448451.8,98705824.4,119908100.0,119908100.0,119908100.0,84669100.0,84669100.0,84669100.0,40344500.0,40344500.0,40344500.0,43146200.0,43146200.0,43146200.0,112344300.0,112344300.0,112344300.0,112793396.6,111733292.5,112793396.6,321528400.0,321528400.0,321528400.0,303330629.4,302646530.0,303330629.4,16046000.0,16046000.0,16046000.0,10693600.0,10693600.0,10693600.0,27256700.0,27256700.0,27256700.0,24799100.0,24799100.0,24799100.0,52468000.0,52468000.0,52468000.0,51144900.0,51144900.0,51144900.0,23099900.0,23099900.0,23099900.0,20256800.0,20256800.0,20256800.0,62543200.0,62543200.0,62543200.0,60000173.5,60001157.2,60000173.5,27770300.0,27770300.0,27770300.0,27386800.0,27386800.0,27386800.0,510916100.0,510916100.0,510916100.0,446522300.0,446522300.0,446522300.0,510916200.0,2856993.4,510916200.0,510916200.0,114.421205839,114.43158394,0.86359985,0.86359985,,,446522300.0,446522300.0,446522300.0,82.984185287,446481803.7,4315108.1,510916200.0,510916200.0,510916200.0,510916200.0,510916200.0,510916200.0,446522300.0,446522300.0,446522300.0,515164100.0,515164100.0,515164100.0,469136800.0,469136800.0,469136800.0,261624500.0,261624500.0,261624500.0,15966100.0,15966100.0,15966100.0,14759000.0,14759000.0,14759000.0,4248100.0,4248100.0,4248100.0,3925100.0,3925100.0,3925100.0,11718000.0,11718000.0,11718000.0,10834000.0,10834000.0,10834000.0,970200.0,970200.0,970200.0,2209100.0,2209100.0,2209100.0,-4511700.0,-4567100.0,-4511700.0,465211700.0,465211700.0,465211700.0,344756700.0,344756700.0,344756700.0,107.099140978,321904262.6,321904262.6,321904262.6,22605550.0,22612600.0,7241900.0,7241900.0,7241900.0,22812700.0,22797600.0,21036000.0,21036000.0,21036000.0,239851200.0,239817900.0,244357816.7,244357816.7,244357816.7,74659025.0,74637700.0,81651500.0,81651500.0,81651500.0,142379475.0,142382600.0,142203400.0,142203400.0,142203400.0,262456725.0,262430800.0,241570900.0,241570900.0,241570900.0,264766600.0,264738600.0,245437700.0,245437700.0,245437700.0,264738600.0,264738600.0,264738600.0,107.9,245437700.0,245437700.0,245437700.0,269405200.0,1506487.5,269405200.0,269405200.0,108.01604733,108.016011333,2.277472669,2.277472669,249412200.0,249412200.0,249412200.0,83.119418499,249412283.1,2410492.3,269412950.0,269405200.0,249412200.0,249412200.0,249412200.0,4666600.0,4666600.0,4666600.0,115.4,4042937.8,4042937.8,4042937.8,4646350.0,4666600.0,,,,75351500.0,421358.2,75351500.0,75351500.0,104.167876289,104.167876289,3.542553438,3.542553438,72336600.0,72336600.0,72336600.0,68.533082457,72336600.0,699110.8,501365200.0,501365200.0,501365200.0,462987400.0,462987400.0,462987400.0,156608500.0,156608500.0,156608500.0,110.476419573,141757400.0,141757400.0,141757400.0,156449200.0,874848.6,156449200.0,156449200.0,110.880442702,110.880442702,-1.495074998,-1.495074998,141097200.0,141097200.0,141097200.0,105.018588882,141097200.0,1363660.7,156449200.0,156449200.0,156449200.0,141097200.0,141097200.0,141097200.0,31927300.0,31927300.0,31927300.0,33166700.0,33166700.0,33166700.0,59950100.0,59950100.0,59950100.0,63686900.0,63686900.0,63686900.0,45859600.0,45859600.0,45859600.0,7099300.0,7099300.0,7099300.0,6783000.0,6783000.0,6783000.0,38760300.0,38760300.0,38760300.0,24468800.0,24468800.0,24468800.0,18074000.0,18074000.0,18074000.0,17772800.0,17772800.0,17772800.0,156449200.0,156449200.0,156449200.0,141096801.3,141096801.3,141096801.3,45888400.0,45888400.0,45888400.0,46623200.0,46623200.0,46623200.0,110560900.0,110560900.0,110560900.0,96311020.3,96311020.3,96311020.3,159300.0,159300.0,159300.0,275400.0,275400.0,275400.0,159300.0,159300.0,159300.0,275400.0,275400.0,275400.0,45164200.0,252553.8,45164200.0,45164200.0,117.881873302,117.881747649,3.880643127,3.880643127,38313100.0,38313100.0,38313100.0,40.838817508,38313140.8,370284.6,39334400.0,39334400.0,39334400.0,32403700.0,32403700.0,32403700.0,5829800.0,5829800.0,5829800.0,5950500.0,5950500.0,5950500.0,35613400.0,199146.6,35613400.0,35613400.0,75.881524474,75.881524474,8.194498616,8.194498616,46932900.0,46932900.0,46932900.0,48.486654855,46932900.0,453591.9,24542800.0,24542800.0,24542800.0,32303400.0,32303400.0,32303400.0,11070600.0,11070600.0,11070600.0,13847900.0,13847900.0,13847900.0,2309850.0,2307800.0,5563800.0,5563800.0,5563800.0,,,178.83003,0.0,0.0,0.0,200.0,200.0,200.0,-7979300.0,-7979300.0,-7979300.0,-7744520.2,-25.0,300.0,-10561900.0,-10561900.0,-10561900.0,18689300.0,18689300.0,18689300.0
1995,6482500.0,6482500.0,6482500.0,-13113800.0,-13113800.0,-13113800.0,517306700.0,517306700.0,517306700.0,459823900.0,459823900.0,459823900.0,8580800.0,8580800.0,8580800.0,7049500.0,7049500.0,7049500.0,139396300.0,139396300.0,139396300.0,103480433.4,104238597.6,103480433.4,122431800.0,122431800.0,122431800.0,88861000.0,88861000.0,88861000.0,39602800.0,39602800.0,39602800.0,42256000.0,42256000.0,42256000.0,116382500.0,116382500.0,116382500.0,117821746.0,116783904.8,117821746.0,329726700.0,329726700.0,329726700.0,310707197.7,309993024.4,310707197.7,17234400.0,17234400.0,17234400.0,11801300.0,11801300.0,11801300.0,26480500.0,26480500.0,26480500.0,23565500.0,23565500.0,23565500.0,53597000.0,53597000.0,53597000.0,51765600.0,51765600.0,51765600.0,23464800.0,23464800.0,23464800.0,20574300.0,20574300.0,20574300.0,65237400.0,65237400.0,65237400.0,61838848.6,61848460.1,61838848.6,27330100.0,27330100.0,27330100.0,26889700.0,26889700.0,26889700.0,521613700.0,521613700.0,521613700.0,458270200.0,458270200.0,458270200.0,521613600.0,2993645.3,521613600.0,521613600.0,113.822282138,113.832605917,2.630977221,2.630977221,,,458270200.0,458270200.0,458270200.0,85.167480299,458228638.3,4428637.6,521613600.0,521613600.0,521613600.0,521613600.0,521613600.0,521613600.0,458270200.0,458270200.0,458270200.0,526045600.0,526045600.0,526045600.0,482564500.0,482564500.0,482564500.0,266002900.0,266002900.0,266002900.0,18285500.0,18285500.0,18285500.0,16985100.0,16985100.0,16985100.0,4431900.0,4431900.0,4431900.0,4115300.0,4115300.0,4115300.0,13853600.0,13853600.0,13853600.0,12869700.0,12869700.0,12869700.0,917700.0,917700.0,917700.0,3389300.0,3389300.0,3389300.0,-4260700.0,-4249800.0,-4260700.0,478449100.0,478449100.0,478449100.0,353776800.0,353776800.0,353776800.0,106.949347008,330789116.4,330789116.4,330789116.4,24628675.0,24622500.0,8318200.0,8318200.0,8318200.0,23297125.0,23296700.0,21660400.0,21660400.0,21660400.0,243072275.0,243047800.0,247069831.4,247069831.4,247069831.4,75521150.0,75495100.0,83789800.0,83789800.0,83789800.0,144254000.0,144256000.0,142233700.0,142233700.0,142233700.0,267700950.0,267670200.0,247114300.0,247114300.0,247114300.0,270254250.0,270234800.0,251364700.0,251364700.0,251364700.0,270234800.0,270234800.0,270234800.0,107.5,251364700.0,251364700.0,251364700.0,275118900.0,1578962.7,275118900.0,275118900.0,107.656087669,107.656051791,2.462309382,2.462309382,255553500.0,255553500.0,255553500.0,85.166075739,255553585.2,2469846.1,275144975.0,275118900.0,255553500.0,255553500.0,255553500.0,4884100.0,4884100.0,4884100.0,114.9,4251294.7,4251294.7,4251294.7,4890725.0,4884100.0,4251294.7,4251294.7,4251294.7,78657900.0,451433.5,78657900.0,78657900.0,104.73294782,104.73294782,3.824758145,3.824758145,75103300.0,75103300.0,75103300.0,71.15430711,75103300.0,725850.1,515130900.0,515130900.0,515130900.0,477927500.0,477927500.0,477927500.0,161354100.0,161354100.0,161354100.0,109.18002371,147787200.0,147787200.0,147787200.0,159644200.0,916230.2,159644200.0,159644200.0,109.630908455,109.630908455,3.205237241,3.205237241,145619700.0,145619700.0,145619700.0,108.384683803,145619700.0,1407369.2,159644200.0,159644200.0,159644200.0,145619700.0,145619700.0,145619700.0,30559800.0,30559800.0,30559800.0,31977300.0,31977300.0,31977300.0,60269200.0,60269200.0,60269200.0,64247100.0,64247100.0,64247100.0,49633300.0,49633300.0,49633300.0,7314800.0,7314800.0,7314800.0,7053800.0,7053800.0,7053800.0,42318500.0,42318500.0,42318500.0,27509300.0,27509300.0,27509300.0,18509900.0,18509900.0,18509900.0,18314600.0,18314600.0,18314600.0,159644200.0,159644200.0,159644200.0,145619084.3,145619084.3,145619084.3,45869000.0,45869000.0,45869000.0,46863100.0,46863100.0,46863100.0,113775300.0,113775300.0,113775300.0,100473304.2,100473304.2,100473304.2,1709900.0,1709900.0,1709900.0,1830900.0,1830900.0,1830900.0,1709900.0,1709900.0,1709900.0,1830900.0,1830900.0,1830900.0,45987800.0,263933.2,45987800.0,45987800.0,115.211732668,115.211609861,4.183425512,4.183425512,39915900.0,39915900.0,39915900.0,42.547279018,39915942.5,385775.2,40245300.0,40245300.0,40245300.0,33821000.0,33821000.0,33821000.0,5742500.0,5742500.0,5742500.0,6122800.0,6122800.0,6122800.0,39505300.0,226728.9,39505300.0,39505300.0,74.496555704,74.496555704,12.990460849,12.990460849,53029700.0,53029700.0,53029700.0,54.785294771,53029700.0,512515.6,27836000.0,27836000.0,27836000.0,37361900.0,37361900.0,37361900.0,11669300.0,11669300.0,11669300.0,14827800.0,14827800.0,14827800.0,2553325.0,2564600.0,6361800.0,6361800.0,6361800.0,,,174.24028,0.0,0.0,0.0,200.0,200.0,200.0,-6723400.0,-6723400.0,-6723400.0,-4934189.4,0.0,-100.0,-8887800.0,-8887800.0,-8887800.0,20178800.0,20178800.0,20178800.0
