country,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA,NAFTA
1977-Q1,2411237.9,31.1,1.14433,3.299439731,,,35.2,7750182.7,1495421.3,30.8,0.946142173,4.26237866,33.2,4859870.7,394517.9,22.8,0.605905145,1.276397504,53.8,1729944.5,544102.4,41.6,2.691126362,5.603762322,28.4,1308312.6,219001.0,48.9,-0.06771805,5.424197434,12.6,448043.2,242766.1,47.4,3.104730779,11.65122869,12.3,512564.8,,961.4,-83423.5
1977-Q2,2486998.8,31.6,1.696909,4.135204148,,,35.8,7881696.3,1526913.5,31.3,0.439880892,3.606336784,33.3,4881248.3,403683.2,23.1,0.846871423,1.622500539,54.2,1744594.9,575665.6,42.4,3.865448869,9.559422877,29.5,1358884.8,228954.7,49.8,2.59396466,5.82806275,13.0,459665.3,252070.3,48.9,0.528141563,8.005356323,12.4,515271.9,,3852.1,-47425.1
1977-Q3,2559282.3,31.9,1.66162,5.269425408,,,36.4,8012660.1,1565505.6,31.8,1.009891181,3.6597992,33.7,4930543.6,411513.3,23.4,0.633316683,2.588578697,54.6,1755643.7,590682.9,43.2,0.624845021,10.176707354,29.7,1367375.7,230989.6,49.8,0.921179047,3.813388686,13.1,463899.6,253213.4,49.8,-1.271535654,4.292968235,12.2,508720.0,,13804.3,3917.5
1977-Q4,2623052.7,32.6,0.340945,4.926337125,,,36.5,8039978.9,1615048.8,32.3,1.551042951,4.00260242,34.2,5007018.5,422927.3,24.0,0.395182882,2.503941192,54.8,1762581.7,609833.9,44.1,1.194367404,8.608942243,30.1,1383707.2,229445.2,50.4,-1.799722749,1.606770382,12.8,455550.7,260104.8,50.6,1.065139605,3.421303844,12.4,514138.6,,5902.3,-54740.6
1978-Q1,2675610.4,33.1,0.5406,4.300031503,,,36.7,8083443.0,1654327.9,32.8,0.750817572,3.801363756,34.4,5044612.0,430446.3,24.3,0.535554409,2.432263216,55.1,1772021.3,625237.1,44.9,0.744148564,6.549765305,30.3,1394004.0,239930.3,51.2,2.825392512,4.548358574,13.2,468421.8,278595.6,51.4,5.430966055,5.754681599,13.0,542061.3,,4264.3,-53554.9
1978-Q2,2820488.8,33.7,3.432373,6.079917428,,,38.0,8360896.9,1721543.2,33.4,2.037762404,5.452722545,35.1,5147409.2,440645.5,24.7,0.757399964,2.341385196,55.5,1785442.6,685002.2,45.7,7.458984952,10.23617335,32.5,1497982.6,264962.1,52.3,8.113246635,10.172781735,14.3,506426.1,289470.6,52.5,1.748580813,7.038572481,13.3,551539.7,,-2193.5,-24823.9
1978-Q3,2900348.8,34.3,1.120299,5.515070032,,,38.4,8454563.9,1762812.4,34.0,0.62153928,5.047289326,35.4,5179402.4,450003.0,25.1,0.446867193,2.151771063,55.8,1793421.1,718055.4,46.6,2.818653386,12.639526509,33.5,1540205.5,273368.1,53.3,1.365917748,10.658290329,14.5,513343.4,299687.2,53.4,1.773090725,10.339469174,13.5,561319.0,,-4202.9,-10489.6
1978-Q4,3001165.7,35.0,1.405404,6.634418336,,,38.9,8573384.7,1812507.2,34.7,0.933451694,4.408435351,35.7,5227749.6,459975.5,25.5,0.524523382,2.2833746,56.0,1802828.1,750469.5,47.6,2.453494793,14.041062154,34.3,1577994.4,292456.7,55.0,3.51423115,16.646390056,15.0,531383.5,314385.2,54.6,2.647723847,12.067280622,13.9,576181.1,,142.0,9610.3
1979-Q1,3068821.3,35.6,0.437772,6.525357915,,,39.1,8610916.6,1859035.2,35.3,0.769365643,4.427656783,36.0,5267970.1,472112.0,26.0,0.567255591,2.31562691,56.4,1813054.7,766843.1,48.6,0.078525152,13.287585133,34.3,1579233.5,303673.5,56.7,0.818446561,14.369685884,15.1,535732.6,327026.0,56.4,0.60758049,6.940288772,13.9,579681.9,,-5816.5,-5392.4
1979-Q2,3156444.0,36.5,0.416615,3.419418644,,,39.2,8646791.0,1910242.6,36.2,0.192554897,2.539231442,36.0,5278113.9,481939.4,26.5,0.443624406,1.99699877,56.6,1821097.9,791132.9,49.8,0.648723061,6.107933063,34.5,1589478.3,314606.3,58.9,-0.351523351,5.415065478,15.1,533849.4,342123.4,58.5,0.830886009,5.975768711,14.1,584498.4,,646.2,8749.9
1979-Q3,3253405.1,37.3,0.874283,3.167808619,,,39.6,8722388.3,1974333.7,37.0,1.029817207,2.95529052,36.4,5332468.8,491971.5,27.3,-1.018103915,0.509419709,56.0,1802557.2,833424.7,50.9,2.941781562,6.235000242,35.5,1636237.3,335971.2,60.8,3.430644313,7.562269301,15.6,552163.8,363386.7,62.0,0.197334718,4.334942507,14.1,585651.8,,-18909.2,-15387.0
1979-Q4,3329102.8,38.0,0.455595,2.201492121,,,39.8,8762127.1,2025787.0,37.8,0.422217189,2.43381527,36.6,5354983.4,505609.6,27.8,0.932636473,0.917471482,56.6,1819368.5,846647.7,51.9,-0.340393782,3.337990686,35.4,1630667.7,361456.1,62.7,4.354511205,8.435409433,16.2,576207.9,392119.2,65.3,2.607058249,4.29360849,14.5,600920.1,,-18278.5,-18180.2
1980-Q1,3419016.1,38.8,0.602602,2.369217133,,,40.0,8814927.9,2083145.0,38.9,0.090083327,1.743312965,36.6,5359807.3,525701.4,28.6,0.892506397,1.243854943,57.1,1835606.5,866925.1,53.0,0.217761381,3.48176171,35.5,1634218.6,386369.0,65.5,2.410718922,10.147980012,16.6,590098.6,418896.5,68.7,1.411447237,5.126927047,14.7,609401.8,,-24227.9,4598.6
1980-Q2,3443651.1,39.7,-1.607075,0.306176682,,,39.4,8673265.4,2096089.6,39.8,-1.65974713,-0.137658581,36.0,5270848.1,547736.8,29.3,1.793775827,2.60476297,58.1,1868533.1,826665.4,54.1,-6.441627285,-3.808166296,33.2,1528948.4,393868.7,66.2,0.801409892,11.422392547,16.8,594827.7,412182.7,71.4,-5.316273092,-1.282140372,13.9,577004.3,,-8526.6,-12887.6
1980-Q3,3524987.8,40.6,0.130784,-0.43313509,,,39.4,8684608.6,2174021.1,40.7,1.301343824,0.130730341,36.5,5339439.9,553584.8,29.7,-0.37035995,3.276215212,57.9,1861612.8,851346.6,55.3,0.750770832,-5.855511277,33.5,1540427.3,404840.4,68.0,0.152304117,7.890745707,16.8,595733.7,402884.7,73.5,-5.026128349,-6.428475804,13.2,548003.3,,-55920.4,-104601.8
1980-Q4,3686948.1,41.6,1.940549,1.038681331,,,40.2,8853137.7,2258903.7,41.7,1.434217663,1.139793369,37.0,5416019.1,566900.7,30.5,-0.198790854,2.118517006,57.8,1857912.1,904696.2,57.0,3.11276761,-2.593446273,34.5,1588377.2,419371.6,69.8,0.801332949,4.217161813,16.9,600507.5,426941.2,74.9,4.086071913,-5.079703457,13.7,570395.1,,-35982.9,-39283.1
1981-Q1,3859853.1,42.7,2.01008,2.452260142,,,41.0,9031092.9,2331148.0,42.9,0.379526007,1.432271623,37.1,5436574.3,597333.2,31.9,0.65966602,1.882847234,58.1,1870168.1,946586.8,58.2,2.366783062,-0.504706783,35.3,1625970.6,440360.5,72.0,1.778714819,3.574009665,17.2,611188.8,458009.4,75.2,6.802006813,-0.034183179,14.7,609193.4,,2434.0,96384.4
1981-Q2,3928078.0,43.6,-0.213194,3.903647387,,,40.9,9011839.1,2374615.1,43.6,0.175049477,3.32475799,37.2,5446091.0,614482.8,32.5,1.053793145,1.142217053,58.8,1889875.8,970678.5,59.2,0.775803831,7.170719845,35.6,1638585.0,451045.3,72.7,1.555538541,4.348881049,17.5,620696.1,464379.1,76.7,-0.620848043,4.923184002,14.6,605411.3,,-18364.6,22002.5
1981-Q3,4041007.6,44.4,0.946738,4.750346209,,,41.3,9097157.6,2431200.2,44.4,0.62507331,2.634979509,37.4,5480133.1,626278.8,32.6,1.628284835,3.17120526,59.7,1920648.4,984049.6,60.4,-0.536109614,5.801837974,35.4,1629800.3,428213.3,71.9,-3.98521162,0.03799533,16.8,595960.0,449261.2,76.3,-2.758078963,7.428830649,14.2,588713.6,,20526.9,59329.3
1981-Q4,4083248.6,45.2,-0.705315,2.031554371,,,41.0,9032994.0,2459524.1,45.1,-0.468767282,0.709467336,37.2,5454444.0,639320.6,33.4,-0.20351238,3.166324301,59.6,1916739.6,1009154.8,62.0,-0.185259967,2.417801376,35.3,1626781.0,438459.9,71.9,2.318753504,1.543924924,17.2,609778.9,460725.1,76.5,2.340793893,5.627502447,14.5,602494.1,,-2485.7,27744.6
1982-Q1,4078988.3,45.9,-1.566307,-1.5455853,,,40.4,8891509.6,2487916.7,45.4,0.475160127,0.8054158,37.4,5480361.4,650843.0,33.8,0.399773981,2.89996035,59.8,1924402.3,991850.2,63.0,-3.206793275,-3.158552761,34.2,1574613.5,425586.0,72.6,-3.878399793,-4.100139481,16.5,586129.2,439950.4,75.6,-3.416631843,-4.478761582,14.0,581909.1,,-37257.2,-92087.6
1982-Q2,4143998.6,46.5,0.289065,-1.050032489,,,40.5,8917211.9,2515615.0,45.9,0.023152749,0.652563239,37.4,5481630.2,666486.7,34.6,0.060894445,1.888922232,59.9,1925574.1,972734.6,63.9,-3.366322872,-7.138967993,33.1,1521606.9,447101.0,74.0,3.12876619,-2.614525655,17.0,604467.8,424175.3,77.1,-5.484198372,-9.153315923,13.2,549996.1,,-33763.5,-66071.1
1982-Q3,4181330.6,47.1,-0.46177,-2.430678997,,,40.3,8876034.9,2562482.5,46.7,0.142045515,0.169403484,37.5,5489416.6,684349.2,35.1,1.24111098,1.500755425,60.6,1949472.6,941651.4,64.1,-3.434099042,-9.844575908,31.9,1469353.4,456014.0,76.2,-1.019302866,0.393723759,16.9,598306.5,433514.3,78.1,0.950706982,-5.68844294,13.4,555224.9,,-29652.2,-75289.3
1982-Q4,4209308.4,47.6,-0.300643,-2.033038761,,,40.2,8849349.7,2623924.9,47.2,1.277520687,1.926888239,38.0,5559545.1,696954.6,35.6,0.545476242,2.26253485,60.9,1960106.5,926987.8,64.3,-1.811973053,-11.313867999,31.3,1442729.1,431632.7,75.3,-4.173734777,-5.976614548,16.2,573334.7,397563.4,76.4,-6.237897272,-13.594085358,12.5,520590.6,,-72628.2,-165775.2
1983-Q1,4283510.3,47.9,1.110134,0.630711703,,,40.6,8947589.4,2666000.0,47.6,0.738922963,2.194462085,38.2,5600625.8,696708.0,35.2,0.85669844,2.727936828,61.5,1976898.7,932186.6,64.2,0.651535193,-7.778700198,31.5,1452129.0,448682.0,77.1,1.536024131,-0.680380751,16.4,582141.3,408519.2,77.3,1.540572749,-9.159245229,12.7,528610.6,,-51547.1,-135594.8
1983-Q2,4390372.2,48.2,1.766117,2.112795069,,,41.3,9105614.3,2732399.2,48.0,1.732395909,3.940809611,38.9,5697650.8,710858.5,35.8,0.576151099,3.256927232,61.8,1988288.7,955166.8,64.0,2.843708423,-1.852224306,32.4,1493423.3,454482.2,76.2,2.491397301,-1.294207889,16.8,596644.7,435119.8,76.7,7.325329964,3.152211715,13.6,567333.1,,-27414.7,-103060.2
1983-Q3,4515868.2,48.7,1.801388,4.434489849,,,42.1,9269641.8,2804592.7,48.5,1.55807745,5.410556959,39.5,5786424.6,725382.7,36.1,1.172085452,3.186527334,62.5,2011593.1,996340.5,63.6,4.87946287,6.597524536,34.0,1566294.4,456123.3,75.7,0.960424291,0.680020852,17.0,602375.1,464669.0,76.2,7.476381043,9.820195848,14.7,609749.1,,-1901.9,-87296.3
1983-Q4,4636796.6,49.1,1.919713,6.760299702,,,42.9,9447592.3,2863394.5,48.8,1.443071134,5.582863357,40.1,5869926.9,717438.2,36.2,-1.519502055,1.067307779,61.6,1981026.9,1053228.5,64.1,4.91762265,13.903489075,35.7,1643318.8,475284.6,76.1,3.744196244,8.999007911,17.6,624929.2,489488.5,75.8,5.879657238,24.013053844,15.5,645600.3,,16939.4,-26009.2
1984-Q1,4777008.7,49.6,2.023186,7.724373929,,,43.8,9638734.7,2941241.2,49.6,0.937833597,5.791338431,40.5,5924977.0,734533.4,36.9,0.474616445,0.684427919,61.9,1990429.2,1079025.3,64.2,2.251544445,15.714158292,36.5,1680318.9,492917.9,76.7,2.830173551,10.388278409,18.1,642615.8,523536.1,75.9,6.835143049,30.479393494,16.6,689728.0,,52827.0,90121.8
1984-Q2,4887879.9,50.0,1.40242,7.339383497,,,44.4,9773910.3,3004876.7,50.1,1.230905478,5.269839418,41.0,5997907.9,757496.3,37.4,1.621769493,1.73117199,62.9,2022709.4,1119973.9,64.4,3.501360383,16.454112579,37.8,1739152.9,503952.7,77.1,1.727706641,9.565745988,18.4,653718.3,547025.6,76.9,3.109491796,25.354042308,17.1,711175.0,,48605.8,71596.8
1984-Q3,4986822.4,50.5,1.073017,6.571388824,,,44.8,9878786.0,3052975.9,50.5,0.779374944,4.46267676,41.3,6044654.1,763982.3,37.5,0.739969026,1.296667647,63.3,2037676.8,1153555.8,64.6,2.720441198,14.056818143,38.8,1786465.5,511168.6,75.9,2.969827799,11.746420208,19.0,673132.6,560137.2,76.1,3.448655309,20.656343175,17.7,735701.0,,65277.0,72558.0
1984-Q4,5063105.0,50.9,0.701058,5.297113335,,,45.2,9948042.0,3106546.1,50.8,1.111831593,4.121577376,41.7,6111860.4,791835.3,38.4,1.154736234,4.047379034,64.1,2061206.6,1185441.2,65.1,1.990729013,10.874967785,39.6,1822029.2,504497.6,75.3,-0.428095545,7.252302095,18.9,670250.9,561087.5,75.3,1.25953541,15.391431865,17.9,744967.4,,35872.4,27662.2
1985-Q1,5173743.6,51.4,1.102178,4.346550562,,,45.7,10057687.2,3214938.5,51.7,1.750195501,4.959562498,42.5,6218830.0,805061.6,38.6,1.199389595,4.79792429,64.8,2085928.5,1201613.4,65.2,1.093659392,9.61943205,40.0,1841956.0,496863.4,74.0,0.233063446,4.543505368,18.9,671813.0,547830.8,72.8,0.996195406,9.084850436,18.1,752388.7,,3097.5,-8451.6
1985-Q2,5246703.7,51.8,0.734513,3.659250781,,,46.0,10131562.1,3258992.7,51.9,0.884963606,4.600878483,42.8,6273864.3,818046.7,38.6,1.604015514,4.779615416,65.9,2119387.1,1225596.0,65.1,2.17201022,8.211502635,40.9,1881963.5,487203.5,73.6,-1.531422709,1.194164092,18.7,661524.7,571792.6,73.4,3.531764949,9.531594988,18.7,778961.3,,28657.4,-26216.2
1985-Q3,5351721.8,52.1,1.413017,4.007950782,,,46.6,10274722.9,3336705.0,52.3,1.687033033,5.542954514,43.6,6379706.5,837934.8,39.0,1.396462863,5.462434484,66.8,2148983.5,1237319.0,65.5,0.315732599,5.678247054,41.0,1887905.4,501253.9,74.8,1.289685627,-0.45700486,18.9,670056.3,579559.6,75.1,-0.975085929,4.847730977,18.6,771365.8,,18068.7,-40563.2
1985-Q4,5416541.0,52.3,0.701463,4.008368828,,,47.0,10346796.2,3363746.5,52.6,0.205131904,4.596519636,43.7,6392793.3,849448.5,39.1,1.180268309,5.489053849,67.6,2174347.3,1260830.4,66.2,0.951892776,4.601851252,41.4,1905876.3,528340.8,76.1,3.546641228,3.516577903,19.6,693820.8,610710.4,77.4,2.337833876,5.964239629,19.0,789399.0,,24885.3,-30642.5
1986-Q1,5467637.3,52.5,0.563379,3.454081256,,,47.2,10405087.8,3440022.5,53.4,0.773663243,3.592670209,44.0,6442252.0,859457.9,39.2,0.792092796,5.064492454,68.1,2191570.2,1278097.7,66.9,0.301963292,3.782681403,41.5,1911631.3,524687.4,76.0,-0.556911369,2.700724464,19.5,689956.9,628331.5,78.1,1.854347516,6.864604593,19.3,804037.2,,-6296.6,-26285.3
1986-Q2,5507468.2,52.7,0.377538,3.087469207,,,47.4,10444371.0,3461005.6,53.3,0.7784605,3.483308608,44.3,6492402.4,872913.8,39.2,1.608302942,5.068925905,69.2,2226817.3,1282957.4,67.3,-0.239110668,1.333550859,41.4,1907060.4,518478.7,73.4,2.312931139,6.71030738,19.9,705915.1,628746.3,76.6,2.072761045,5.35863321,19.7,820703.0,,859.0,-67121.1
1986-Q3,5563525.8,52.9,0.608186,2.26934925,,,47.7,10507892.2,3530062.9,53.6,1.421141415,3.212720082,45.0,6584668.6,888770.3,39.3,1.482706356,5.158293038,70.3,2259834.4,1287725.6,67.6,-0.110762592,0.902728384,41.4,1904948.1,530494.9,73.3,2.560156708,8.048769029,20.4,723987.6,642896.3,76.9,1.812836538,8.324873609,20.1,835581.0,,-30631.6,-129965.5
1986-Q4,5614477.0,53.2,0.359156,1.921712998,,,47.9,10545631.9,3561297.2,53.9,0.342928684,3.354652737,45.1,6607249.3,890505.0,39.4,-0.082605412,3.845767908,70.2,2257967.7,1293738.3,68.0,-0.123022032,-0.171662931,41.3,1902604.6,559482.9,74.6,3.616947592,8.122132259,21.2,750173.9,649560.8,77.6,0.2135048,6.076265544,20.1,837365.0,,-40985.5,-134998.5
1987-Q1,5700861.0,53.6,0.854657,2.216925425,,,48.3,10635760.9,3581432.6,54.1,0.116981016,2.681151732,45.2,6614978.6,901740.5,39.9,0.099427933,3.132117535,70.3,2260212.7,1273768.7,67.8,-1.231464994,-1.697850363,40.8,1879174.7,564717.1,75.4,-0.169958221,8.542857319,21.1,748898.9,652832.7,78.1,-0.14528692,3.993745174,20.1,836148.4,,32034.8,-31355.5
1987-Q2,5812823.7,54.0,1.253332,3.108767942,,,48.9,10769062.3,3673552.7,54.7,1.528917161,3.44577697,45.9,6716116.1,916118.9,40.4,0.218860443,1.721837637,70.4,2265159.4,1312819.4,67.8,3.018281027,1.511910575,42.1,1935893.5,592410.6,77.3,2.33954491,8.571091627,21.6,766419.7,683085.3,79.9,2.270980764,4.195695339,20.6,855137.2,,1007.4,-59389.3
1987-Q3,5907767.8,54.4,0.846212,3.352709634,,,49.3,10860191.3,3747752.4,55.2,1.101846445,3.120108024,46.4,6790117.4,920188.4,40.8,-0.428874268,-0.194247387,70.1,2255444.7,1348507.1,68.1,2.281994562,3.943537411,43.0,1980070.4,607178.3,76.6,3.384997098,9.44427498,22.3,792363.0,702323.0,80.2,2.348263888,4.743653995,21.1,875218.1,,-13535.3,-82586.2
1987-Q4,6053946.3,54.8,1.634304,4.665893518,,,50.1,11037679.9,3794793.7,55.7,0.315715605,3.092141772,46.5,6811554.8,943015.0,41.1,1.706022609,1.592382123,71.3,2293923.1,1365416.3,68.9,0.068205681,4.14255109,43.0,1981421.0,625041.7,76.3,3.404329922,9.219699877,23.1,819337.6,744085.8,81.2,4.719552812,9.453397804,22.0,916524.4,,69765.3,47967.7
1988-Q1,6132023.9,55.3,0.477241,4.274215692,,,50.3,11090356.2,3896672.0,56.4,1.369015651,4.381382924,47.2,6904806.1,953767.7,41.5,0.248168616,1.743341231,71.5,2299615.9,1375979.7,69.8,-0.500242209,4.913559856,42.8,1971509.1,663168.0,76.8,5.339185957,15.247014531,24.3,863083.6,749622.1,81.1,0.82415158,10.51602504,22.2,924078.0,,-7941.4,-24580.5
1988-Q2,6260498.7,55.8,1.124538,4.141579408,,,50.9,11215071.5,3967834.9,57.1,0.699775919,3.52894687,47.5,6953124.3,962383.6,41.9,-0.063325638,1.456862672,71.4,2298159.7,1400836.8,69.8,1.813837466,3.686957545,43.6,2007269.0,681167.5,77.3,2.142721361,15.025366815,24.9,881577.1,758591.7,81.7,0.48097833,8.581713348,22.3,928522.6,,6867.6,3464.1
1988-Q3,6365802.3,56.5,0.496421,3.78035903,,,51.2,11270745.5,4045651.3,57.7,0.854700942,3.275868272,47.9,7012552.7,974709.7,42.5,-0.122427415,1.769113196,71.4,2295346.1,1414772.8,70.0,0.658121128,2.040778308,43.9,2020479.3,683336.5,77.4,0.179832697,11.459325114,24.9,883162.4,772714.4,80.5,3.373325331,9.669205442,23.1,959844.7,,20046.4,19049.7
1988-Q4,6506553.2,57.0,1.343155,3.483062188,,,51.8,11422129.1,4139169.9,58.2,1.385419448,4.377137325,48.5,7109706.0,995515.5,42.6,1.78961019,1.852752629,72.6,2336423.9,1431913.3,70.4,0.715037579,2.700360738,44.2,2034926.5,683094.5,75.9,1.843233147,9.776621951,25.4,899441.2,790917.5,80.7,2.169533599,6.99865755,23.6,980668.9,,47777.6,22300.5
1989-Q1,6647196.7,57.6,1.107315,4.131985035,,,52.4,11548608.1,4214976.3,58.9,0.70449224,3.692894207,48.9,7159793.3,1005189.6,43.3,-0.540015439,1.051952807,72.2,2323806.8,1459645.2,70.8,1.35330835,4.61353435,44.8,2062465.3,719365.3,77.4,3.331814554,7.684689593,26.2,929408.9,814357.8,81.7,1.617169275,7.840239923,24.0,996527.9,,62378.0,69661.7
1989-Q2,6764665.1,58.2,0.664068,3.657820235,,,52.8,11625298.7,4286755.8,59.5,0.610294887,3.600753514,49.2,7203489.1,1037791.0,44.0,1.515454189,2.648351582,73.3,2359023.0,1472153.6,71.1,0.391937763,3.15253497,45.0,2070548.9,740230.2,78.5,1.414484275,6.916940472,26.6,942555.2,827401.6,82.4,0.779010721,8.16010031,24.2,1004291.0,,55136.1,53973.4
1989-Q3,6869577.9,58.6,0.816736,3.988211414,,,53.2,11720246.7,4352093.4,59.8,0.961296133,3.710251059,49.7,7272736.0,1054128.6,44.4,0.573175067,3.363251297,73.8,2372544.4,1500981.8,71.4,1.481386677,3.996201903,45.6,2101221.7,744996.2,76.8,2.87505895,9.793421067,27.3,969654.3,812387.9,81.3,-0.505476639,4.101687669,24.0,999214.5,,29765.8,3304.9
1989-Q4,6922959.2,59.0,0.061689,2.673299464,,,53.2,11727476.8,4395495.2,60.3,0.283700001,2.58326849,49.8,7293368.7,1072336.6,44.9,0.577853014,2.132760668,74.2,2386254.2,1493421.4,71.6,-0.716278242,2.518255683,45.3,2086171.1,758906.0,76.7,2.07652954,10.044929275,27.9,989789.4,837585.8,81.4,2.944273359,4.891078731,24.7,1028634.1,,40385.9,527.5
1990-Q1,7079402.0,59.7,1.182565,2.749715211,,,53.9,11866161.9,4515386.6,61.3,1.056667247,2.942013791,50.3,7370435.4,1096214.9,45.5,0.988176133,3.702019147,74.9,2409834.6,1528033.6,72.0,1.79562872,2.96566005,46.1,2123631.0,779402.4,75.8,3.926380051,10.67812166,29.0,1028652.3,873288.7,82.5,2.847677764,6.161231834,25.4,1057926.3,,33653.1,-8465.0
1990-Q2,7191369.6,60.3,0.472751,2.554434526,,,54.1,11922259.3,4574765.3,61.8,0.456135917,2.784282071,50.6,7404054.6,1117934.5,46.3,0.250203382,2.409515809,75.1,2415864.1,1514143.4,72.3,-1.32634162,1.20332958,45.5,2095464.4,786653.9,78.1,-2.110966446,6.830641031,28.4,1006937.8,860326.0,81.4,-0.050057957,5.287885772,25.4,1057396.7,,58198.5,57335.2
1990-Q3,7262961.0,60.8,0.131054,1.856934147,,,54.2,11937884.0,4656114.5,62.5,0.631336386,2.448364477,50.9,7450799.1,1128520.5,46.6,0.215661756,2.045474751,75.3,2421074.2,1513767.3,72.7,-0.620232862,-0.892531561,45.2,2082467.7,813923.6,78.5,2.954617079,6.913258198,29.2,1036689.0,884727.2,82.7,1.214865388,7.108399794,25.7,1070242.7,,35362.3,17096.8
1990-Q4,7265588.3,61.3,-0.696662,1.084976898,,,53.8,11854717.3,4679672.1,63.2,-0.628822361,1.516144948,50.6,7403946.8,1156906.9,47.4,0.85394893,2.32559943,75.9,2441748.9,1499148.1,73.0,-1.371548106,-1.546638158,44.6,2053905.6,827435.0,79.0,1.044785637,5.832626806,29.5,1047520.1,903706.1,85.9,-1.695366449,2.281085177,25.3,1052098.2,,6132.3,-40306.0
1991-Q1,7300036.9,61.9,-0.466015,-0.562013347,,,53.6,11799472.5,4687333.8,63.7,-0.55725936,-0.105119752,50.3,7362687.6,1181980.1,48.0,0.943753751,2.280588746,76.6,2464793.0,1460758.2,73.0,-2.572479288,-5.771327603,43.5,2001069.3,808522.6,77.7,-0.699800133,1.12159193,29.3,1040189.6,868666.9,83.7,-1.309609735,-1.853299634,25.0,1038319.8,,30109.1,-30947.2
1991-Q2,7416232.2,62.3,0.831272,-0.207184264,,,54.0,11897558.3,4760330.7,64.0,1.064067472,0.499415245,50.8,7441031.6,1186312.2,48.0,0.30106131,2.332476709,76.9,2472213.5,1475219.1,73.4,0.390634406,-4.131696782,43.6,2008886.2,832313.0,77.2,3.633727179,7.055990744,30.4,1077987.2,867965.4,81.5,2.576122995,0.725501212,25.6,1065068.2,,30022.6,-37492.1
1991-Q3,7510017.9,62.8,0.444829,0.105529997,,,54.2,11950482.0,4826230.6,64.4,0.64734967,0.515407536,51.1,7489201.1,1205094.1,48.9,-0.317915392,1.787629026,76.6,2464354.0,1478428.3,73.5,0.153528115,-3.385275714,43.7,2011970.4,843949.5,76.3,2.614919376,6.7027606,31.2,1106175.7,886170.1,80.6,3.288778189,2.789386843,26.5,1100095.9,,42485.6,-21123.3
1991-Q4,7595734.0,63.3,0.483284,1.295007476,,,54.5,12008236.7,4876982.3,65.0,0.202508011,1.356310433,51.2,7504367.3,1217166.0,49.8,-0.830068563,0.088021329,76.0,2443898.2,1489493.6,73.2,1.081482802,-0.982329097,44.2,2033729.5,855030.0,76.1,1.560288132,7.247128515,31.7,1123435.3,909042.3,80.6,2.576100934,7.255722735,27.1,1128435.5,,66104.4,31242.0
1992-Q1,7706339.9,63.5,0.98895,2.775714907,,,55.0,12126992.2,4966870.7,65.4,1.152106501,3.098569503,51.8,7590825.6,1232485.1,50.2,0.558490574,-0.293975848,76.4,2457547.1,1508342.0,73.3,1.137564766,2.788267943,44.7,2056864.5,869426.8,76.0,1.778825105,9.924116475,32.2,1143419.2,927007.5,80.8,1.646368464,10.468250088,27.6,1147013.7,,56222.8,25349.5
1992-Q2,7834541.9,63.9,1.067638,3.01663871,,,55.6,12256464.6,5047240.2,65.7,1.160427685,3.196869525,52.4,7678911.6,1242836.4,50.5,0.140937537,-0.453149686,76.5,2461010.7,1544837.6,73.4,2.327808932,4.771708085,45.7,2104744.4,876378.5,76.2,0.636536111,6.745001055,32.4,1150697.5,947996.7,81.2,1.748325621,9.576762627,28.1,1167067.2,,71245.8,28167.6
1992-Q3,7939315.1,64.2,0.948678,3.533389078,,,56.2,12372739.0,5122846.5,66.0,1.083461479,3.644028576,53.0,7762109.7,1272160.3,51.2,0.898732312,0.761847446,77.2,2483128.6,1563354.5,73.4,1.135186156,5.798631366,46.2,2128637.1,892435.4,76.4,1.503285895,5.588626156,32.9,1167995.8,969320.7,82.0,1.319958757,7.488085974,28.4,1182472.0,,57839.2,13339.9
1992-Q4,8051327.0,64.5,0.911709,3.974818559,,,56.7,12485542.4,5205911.5,66.3,1.159323017,4.633706019,53.6,7852097.6,1284871.1,51.5,0.508523521,2.121927153,77.6,2495755.9,1583799.1,73.4,1.312410735,6.040335965,46.8,2156573.6,898784.9,76.2,1.032682338,5.040093142,33.3,1180057.5,980334.2,81.6,1.54154533,6.40398938,28.9,1200700.4,,58294.6,1758.2
1993-Q1,8089609.0,64.7,0.182661,3.144690383,,,56.8,12508348.6,5224014.9,66.5,0.053566125,3.497354492,53.6,7856303.7,1275256.7,51.5,-0.814865832,0.727218442,77.0,2475418.8,1585000.1,74.0,-0.741552459,4.070126159,46.5,2140581.5,904332.2,75.7,1.188269049,4.430614077,33.7,1194079.7,980810.0,80.5,1.532358318,6.284642918,29.3,1219099.4,,81815.1,61064.3
